mag,da,alpha,xc,yc,a,R,N0,axf,AR,lead,sig,alphab,sar,flux,fluxp,fluxn,fint,lat,spt
41.0,0.2009681588913544,0.072513202247559,65.0508663886748,34.79012113555944,5.69289304945129,33.84077201655406,-0.1777297003231376,4.872919695870651e+21,10311,-1,189.33845259816025,12.192978474200988,32.2708046602985,4.6299019602221896e+21,5.047281912056738e+21,4.2125220083876406e+21,0.8334254045953083,-16,1
42.0,0.2055611836456334,0.0701744478340769,65.0508663886748,34.79012113555944,5.69289304945129,33.84077201655406,-0.1777297003231376,4.872919695870651e+21,10311,-1,189.33845259816025,11.939718144668674,33.01253055503498,4.6942911538776323e+21,5.083259741079691e+21,4.305322566675573e+21,0.8450160581847157,-16,1
43.0,0.2101542083999126,0.0678356934205948,65.0508663886748,34.79012113555944,5.69289304945129,33.84077201655406,-0.1777297003231376,4.872919695870651e+21,10311,-1,189.33845259816025,11.465938855617017,33.631580788504095,4.76293711475672e+21,5.141457688511239e+21,4.384416541002203e+21,0.8573729694564918,-16,1
44.0,0.2147472331541919,0.0654969390071128,65.0508663886748,34.79012113555944,5.69289304945129,33.84077201655406,-0.1777297003231376,4.872919695870651e+21,10311,-1,189.33845259816025,11.07493494630207,34.047017960799245,4.81511439904617e+21,5.134892362459007e+21,4.49533643563333e+21,0.8667653658059667,-16,1
45.0,0.2193402579084712,0.0631581845936308,65.0508663886748,34.79012113555944,5.69289304945129,33.84077201655406,-0.1777297003231376,4.872919695870651e+21,10311,-1,189.33845259816025,10.624555869092132,34.25507711259734,4.871196938457476e+21,5.185836017409935e+21,4.556557859505016e+21,0.8768607443909071,-16,1
46.0,0.2239332826627506,0.0608194301801487,65.0508663886748,34.79012113555944,5.69289304945129,33.84077201655406,-0.1777297003231376,4.872919695870651e+21,10311,-1,189.33845259816025,10.553282142539457,33.80881611484687,5.014863691905188e+21,5.301243293092161e+21,4.728484090718215e+21,0.9027220959157908,-16,1
47.0,0.22852630741703,0.0584806757666667,65.0508663886748,34.79012113555944,5.69289304945129,33.84077201655406,-0.1777297003231376,4.872919695870651e+21,10311,-1,189.33845259816025,10.539209106977449,33.64645936410227,5.137820571459737e+21,5.406553740961879e+21,4.869087401957595e+21,0.9248554775664054,-16,1
48.0,0.2331193321713093,0.0561419213531846,65.0508663886748,34.79012113555944,5.69289304945129,33.84077201655406,-0.1777297003231376,4.872919695870651e+21,10311,-1,189.33845259816025,10.282110443594348,33.81249003249351,5.162819904415918e+21,5.442032753440736e+21,4.8836070553911e+21,0.9293555899581197,-16,1
49.0,0.2377123569255886,0.0538031669397025,65.0508663886748,34.79012113555944,5.69289304945129,33.84077201655406,-0.1777297003231376,4.872919695870651e+21,10311,-1,189.33845259816025,9.94886714561717,33.913873690503294,5.226215737652493e+21,5.503573781762048e+21,4.948857693542939e+21,0.9407674294352376,-16,1
50.0,0.2423053816798679,0.0514644125262203,65.0508663886748,34.79012113555944,5.69289304945129,33.84077201655406,-0.1777297003231376,4.872919695870651e+21,10311,-1,189.33845259816025,9.889392595218519,33.8542627077875,5.234529876399265e+21,5.469126330543645e+21,4.999933422254884e+21,0.9422640517197746,-16,1
51.0,0.2468984064341471,0.0491256581127382,65.0508663886748,34.79012113555944,5.69289304945129,33.84077201655406,-0.1777297003231376,4.872919695870651e+21,10311,-1,189.33845259816025,9.567716535102889,34.07637303337421,5.2302513988306e+21,5.501270952962424e+21,4.959231844698776e+21,0.9414938859734256,-16,1
52.0,0.2514914311884263,0.046786903699256,65.0508663886748,34.79012113555944,5.69289304945129,33.84077201655406,-0.1777297003231376,4.872919695870651e+21,10311,-1,189.33845259816025,9.249067871719182,34.13960713165642,5.310328078568821e+21,5.601693315595298e+21,5.018962841542343e+21,0.9559084329298958,-16,1
53.0,0.2560844559427054,0.0444481492857738,65.0508663886748,34.79012113555944,5.69289304945129,33.84077201655406,-0.1777297003231376,4.872919695870651e+21,10311,-1,189.33845259816025,9.21930370627048,34.32785422235436,5.259646894492675e+21,5.543230607514028e+21,4.976063181471322e+21,0.946785348530501,-16,1
54.0,0.2606774806969847,0.0421093948722916,65.0508663886748,34.79012113555944,5.69289304945129,33.84077201655406,-0.1777297003231376,4.872919695870651e+21,10311,-1,189.33845259816025,9.051075585975559,34.23134123772803,5.30098882507027e+21,5.603724226830186e+21,4.998253423310354e+21,0.9542272804578736,-16,1
55.0,0.2652705054512639,0.0397706404588094,65.0508663886748,34.79012113555944,5.69289304945129,33.84077201655406,-0.1777297003231376,4.872919695870651e+21,10311,-1,189.33845259816025,8.96663877946655,34.18666246136484,5.316995680274959e+21,5.614363946273218e+21,5.0196274142767e+21,0.9571086632365764,-16,1
56.0,0.2698635302055432,0.0374318860453272,65.0508663886748,34.79012113555944,5.69289304945129,33.84077201655406,-0.1777297003231376,4.872919695870651e+21,10311,-1,189.33845259816025,8.938140785674488,34.13719264721511,5.303973997861167e+21,5.574181006558558e+21,5.033766989163777e+21,0.9547646393182588,-16,1
57.0,0.2744565549598225,0.0350931316318451,65.0508663886748,34.79012113555944,5.69289304945129,33.84077201655406,-0.1777297003231376,4.872919695870651e+21,10311,-1,189.33845259816025,8.947115388399677,33.912695308203176,5.36583428125192e+21,5.660999261062377e+21,5.070669301441464e+21,0.9659000655446157,-16,1
58.0,0.2790495797141019,0.032754377218363,65.0508663886748,34.79012113555944,5.69289304945129,33.84077201655406,-0.1777297003231376,4.872919695870651e+21,10311,-1,189.33845259816025,8.890616161836036,33.72649017510198,5.421996734946094e+21,5.697237943412114e+21,5.146755526480076e+21,0.9760098294435658,-16,1
59.0,0.2836426044683813,0.030415622804881,65.0508663886748,34.79012113555944,5.69289304945129,33.84077201655406,-0.1777297003231376,4.872919695870651e+21,10311,-1,189.33845259816025,9.153174517693403,33.07692012808391,5.446586318264032e+21,5.727034372929006e+21,5.166138263599059e+21,0.980436183090285,-16,1
60.0,0.2882356292226609,0.028076868391399,65.0508663886748,34.79012113555944,5.69289304945129,33.84077201655406,-0.1777297003231376,4.872919695870651e+21,10311,-1,189.33845259816025,9.394456764827087,32.814232513915485,5.46463664549582e+21,5.732517772698639e+21,5.196755518293001e+21,0.9836854098353602,-16,1
61.0,0.2928286539769406,0.0257381139779171,65.0508663886748,34.79012113555944,5.69289304945129,33.84077201655406,-0.1777297003231376,4.872919695870651e+21,10311,-1,189.33845259816025,10.060503334041027,32.258606855799194,5.499241154283374e+21,5.7720220125388e+21,5.22646029602795e+21,0.9899145431917188,-16,1
62.0,0.2974216787312204,0.0233993595644352,65.0508663886748,34.79012113555944,5.69289304945129,33.84077201655406,-0.1777297003231376,4.872919695870651e+21,10311,-1,189.33845259816025,10.47642410988065,32.19200855442302,5.555268575560592e+21,5.85260236596913e+21,5.257934785152056e+21,1.0,-16,1
63.0,0.3020147034855003,0.0210606051509535,65.0508663886748,34.79012113555944,5.69289304945129,33.84077201655406,-0.1777297003231376,4.872919695870651e+21,10311,-1,189.33845259816025,10.935667486601162,32.33496935530329,5.42422661494948e+21,5.736865467392936e+21,5.111587762506025e+21,0.9764112285790092,-16,1
0.0,1.7194727268514508e-06,0.2796999566679621,62.59680003983279,50.96901126995701,14.47617480715524,33.63671724341214,-0.4016236496219769,2.197205307013995e+22,10349,-1,259.5411571663641,47.6639936405397,12.754688302985034,1.504639402443099e+21,2.2790805608054498e+21,7.301982440807487e+20,0.05361603063123295,-14,1
1.0,0.0097259230197199,0.2796118872269375,62.59680003983279,50.96901126995701,14.47617480715524,33.63671724341214,-0.4016236496219769,2.197205307013995e+22,10349,-1,259.5411571663641,43.299094562832344,13.601746516284946,1.70822041935578e+21,2.526228628114307e+21,8.902122105972531e+20,0.06087039737252971,-14,1
2.0,0.0194501265667129,0.2795238177859129,62.59680003983279,50.96901126995701,14.47617480715524,33.63671724341214,-0.4016236496219769,2.197205307013995e+22,10349,-1,259.5411571663641,38.1792401641868,14.713112610683835,1.963664056503384e+21,2.865306483598527e+21,1.0620216294082411e+21,0.06997282673309367,-14,1
3.0,0.029174330113706,0.2794357483448882,62.59680003983279,50.96901126995701,14.47617480715524,33.63671724341214,-0.4016236496219769,2.197205307013995e+22,10349,-1,259.5411571663641,36.796884541231435,16.774269636514106,2.1669313038639185e+21,3.0820566262981093e+21,1.2518059814297275e+21,0.07721601267061,-14,1
4.0,0.038898533660699,0.2793476789038635,62.59680003983279,50.96901126995701,14.47617480715524,33.63671724341214,-0.4016236496219769,2.197205307013995e+22,10349,-1,259.5411571663641,36.23959437879007,17.70113722086508,2.4436587205445e+21,3.4888800608610476e+21,1.3984373802279525e+21,0.0870768641312038,-14,1
5.0,0.048622737207692,0.2792596094628387,62.59680003983279,50.96901126995701,14.47617480715524,33.63671724341214,-0.4016236496219769,2.197205307013995e+22,10349,-1,259.5411571663641,32.39127211124775,18.851516960638445,2.753408541265451e+21,3.853397488671076e+21,1.6534195938598267e+21,0.09811442957633808,-14,1
6.0,0.058346940754685,0.2791715400218139,62.59680003983279,50.96901126995701,14.47617480715524,33.63671724341214,-0.4016236496219769,2.197205307013995e+22,10349,-1,259.5411571663641,29.914566169780805,19.59572444385512,3.1311259385755546e+21,4.3780092647250786e+21,1.8842426124260307e+21,0.11157393855320336,-14,1
7.0,0.068071144301678,0.279083470580789,62.59680003983279,50.96901126995701,14.47617480715524,33.63671724341214,-0.4016236496219769,2.197205307013995e+22,10349,-1,259.5411571663641,30.093281879564536,21.304828506005347,3.420524376745914e+21,4.729001211910212e+21,2.112047541581617e+21,0.12188630675277252,-14,1
8.0,0.077795347848671,0.278995401139764,62.59680003983279,50.96901126995701,14.47617480715524,33.63671724341214,-0.4016236496219769,2.197205307013995e+22,10349,-1,259.5411571663641,29.99132157244109,23.075155843418568,3.673610659148768e+21,4.969881735070067e+21,2.37733958322747e+21,0.1309047345884542,-14,1
9.0,0.087519551395664,0.2789073316987392,62.59680003983279,50.96901126995701,14.47617480715524,33.63671724341214,-0.4016236496219769,2.197205307013995e+22,10349,-1,259.5411571663641,30.35093185028252,23.920839535811208,3.8995942160890646e+21,5.259896890802065e+21,2.539291541376064e+21,0.13895738912574232,-14,1
10.0,0.0972437549426569,0.2788192622577142,62.59680003983279,50.96901126995701,14.47617480715524,33.63671724341214,-0.4016236496219769,2.197205307013995e+22,10349,-1,259.5411571663641,29.5649698129369,24.816966837818303,4.139735219504653e+21,5.505621173452171e+21,2.773849265557134e+21,0.14751452738361276,-14,1
11.0,0.1069679584896499,0.2787311928166892,62.59680003983279,50.96901126995701,14.47617480715524,33.63671724341214,-0.4016236496219769,2.197205307013995e+22,10349,-1,259.5411571663641,29.182946365695038,24.572405354619757,4.4740326470254576e+21,5.77492050722106e+21,3.1731447868298546e+21,0.15942681752090077,-14,1
12.0,0.1166921620366429,0.2786431233756641,62.59680003983279,50.96901126995701,14.47617480715524,33.63671724341214,-0.4016236496219769,2.197205307013995e+22,10349,-1,259.5411571663641,27.792516111668725,25.739846083110177,4.664545169517985e+21,6.050757502501183e+21,3.2783328365347875e+21,0.16621550404938554,-14,1
13.0,0.1264163655836359,0.2785550539346391,62.59680003983279,50.96901126995701,14.47617480715524,33.63671724341214,-0.4016236496219769,2.197205307013995e+22,10349,-1,259.5411571663641,27.761817080345125,26.770491043397964,4.888212823990576e+21,6.190997793540806e+21,3.5854278544403443e+21,0.17418563416424668,-14,1
14.0,0.1361405691306288,0.2784669844936142,62.59680003983279,50.96901126995701,14.47617480715524,33.63671724341214,-0.4016236496219769,2.197205307013995e+22,10349,-1,259.5411571663641,27.159600084313176,28.156143118144332,5.106658417270497e+21,6.486534209799279e+21,3.726782624741717e+21,0.18196968235648261,-14,1
15.0,0.1458647726776218,0.2783789150525891,62.59680003983279,50.96901126995701,14.47617480715524,33.63671724341214,-0.4016236496219769,2.197205307013995e+22,10349,-1,259.5411571663641,26.426370313127553,28.682989226493344,5.407736395476211e+21,6.803473545990019e+21,4.0119992449624027e+21,0.1926982370358671,-14,1
16.0,0.1555889762246148,0.2782908456115641,62.59680003983279,50.96901126995701,14.47617480715524,33.63671724341214,-0.4016236496219769,2.197205307013995e+22,10349,-1,259.5411571663641,26.599240904549454,29.87399888527092,5.65316178204553e+21,7.052142243387311e+21,4.25418132070375e+21,0.20144367798511834,-14,1
17.0,0.1653131797716078,0.278202776170539,62.59680003983279,50.96901126995701,14.47617480715524,33.63671724341214,-0.4016236496219769,2.197205307013995e+22,10349,-1,259.5411571663641,26.014014956309936,31.18777134378879,5.943445799022369e+21,7.411530609108468e+21,4.4753609889362697e+21,0.21178760272929048,-14,1
18.0,0.1750373833186009,0.278114706729514,62.59680003983279,50.96901126995701,14.47617480715524,33.63671724341214,-0.4016236496219769,2.197205307013995e+22,10349,-1,259.5411571663641,25.512629992596025,31.80852986807187,6.207948719936815e+21,7.657363382934341e+21,4.758534056939288e+21,0.22121284886253192,-14,1
19.0,0.1847615868655939,0.2780266372884891,62.59680003983279,50.96901126995701,14.47617480715524,33.63671724341214,-0.4016236496219769,2.197205307013995e+22,10349,-1,259.5411571663641,24.65829971637246,33.23861990552542,6.411211417342687e+21,7.852848216691515e+21,4.969574617993859e+21,0.22845587266784023,-14,1
20.0,0.1944857904125869,0.2779385678474641,62.59680003983279,50.96901126995701,14.47617480715524,33.63671724341214,-0.4016236496219769,2.197205307013995e+22,10349,-1,259.5411571663641,24.160295820381084,34.40614274989917,6.654355947075715e+21,8.122135069212827e+21,5.186576824938602e+21,0.2371200380039436,-14,1
21.0,0.20420999395958,0.2778504984064391,62.59680003983279,50.96901126995701,14.47617480715524,33.63671724341214,-0.4016236496219769,2.197205307013995e+22,10349,-1,259.5411571663641,24.010372444291875,35.85936427281091,6.949436421501706e+21,8.410405288853334e+21,5.48846755415008e+21,0.24763487878892765,-14,1
22.0,0.2139341975065731,0.2777624289654142,62.59680003983279,50.96901126995701,14.47617480715524,33.63671724341214,-0.4016236496219769,2.197205307013995e+22,10349,-1,259.5411571663641,23.5191274763131,36.107078068155815,7.343953335015019e+21,8.906212023409871e+21,5.781694646620166e+21,0.26169301849012366,-14,1
23.0,0.2236584010535662,0.2776743595243894,62.59680003983279,50.96901126995701,14.47617480715524,33.63671724341214,-0.4016236496219769,2.197205307013995e+22,10349,-1,259.5411571663641,23.0218588658873,36.42727415496079,7.736742472324899e+21,9.439937491516347e+21,6.033547453133452e+21,0.27568959094690443,-14,1
24.0,0.2333826046005593,0.2775862900833645,62.59680003983279,50.96901126995701,14.47617480715524,33.63671724341214,-0.4016236496219769,2.197205307013995e+22,10349,-1,259.5411571663641,22.68130803671596,36.727804189081304,8.166083984826068e+21,9.951805487501118e+21,6.380362482151018e+21,0.2909886637002468,-14,1
25.0,0.2431068081475524,0.2774982206423396,62.59680003983279,50.96901126995701,14.47617480715524,33.63671724341214,-0.4016236496219769,2.197205307013995e+22,10349,-1,259.5411571663641,22.752081447852007,36.917439260117284,8.613950737505833e+21,1.0328926301898557e+22,6.898975173113107e+21,0.3069478612936364,-14,1
26.0,0.2528310116945455,0.2774101512013148,62.59680003983279,50.96901126995701,14.47617480715524,33.63671724341214,-0.4016236496219769,2.197205307013995e+22,10349,-1,259.5411571663641,22.695236184080176,37.60488484407311,8.803127395881672e+21,1.044913805780447e+22,7.157116733958873e+21,0.3136889458975117,-14,1
27.0,0.2625552152415386,0.2773220817602899,62.59680003983279,50.96901126995701,14.47617480715524,33.63671724341214,-0.4016236496219769,2.197205307013995e+22,10349,-1,259.5411571663641,22.501978813173203,38.58053464110353,9.067569891688693e+21,1.0774214247140355e+22,7.360925536237032e+21,0.3231120388541147,-14,1
28.0,0.2722794187885315,0.2772340123192651,62.59680003983279,50.96901126995701,14.47617480715524,33.63671724341214,-0.4016236496219769,2.197205307013995e+22,10349,-1,259.5411571663641,22.332343326366615,38.38170200391401,9.500032455546891e+21,1.1293777719344291e+22,7.70628719174949e+21,0.33852232655031206,-14,1
29.0,0.2820036223355246,0.2771459428782403,62.59680003983279,50.96901126995701,14.47617480715524,33.63671724341214,-0.4016236496219769,2.197205307013995e+22,10349,-1,259.5411571663641,21.53990121875153,39.01423310949629,9.749554623814757e+21,1.1532970272186427e+22,7.966138975443088e+21,0.3474137514294552,-14,1
30.0,0.2917278258825176,0.2770578734372154,62.59680003983279,50.96901126995701,14.47617480715524,33.63671724341214,-0.4016236496219769,2.197205307013995e+22,10349,-1,259.5411571663641,21.322346943105444,39.58156288230802,1.0047562554177493e+22,1.1827245462534983e+22,8.267879645820001e+21,0.3580329086153797,-14,1
31.0,0.3014520294295105,0.2769698039961906,62.59680003983279,50.96901126995701,14.47617480715524,33.63671724341214,-0.4016236496219769,2.197205307013995e+22,10349,-1,259.5411571663641,21.003637431611587,39.67137469423032,1.053548817073962e+22,1.2336060776132125e+22,8.734915565347113e+21,0.37541955604790134,-14,1
32.0,0.3111762329765035,0.2768817345551658,62.59680003983279,50.96901126995701,14.47617480715524,33.63671724341214,-0.4016236496219769,2.197205307013995e+22,10349,-1,259.5411571663641,21.048825067521715,39.8902675976269,1.093258476352394e+22,1.2802804123546543e+22,9.062365403501336e+21,0.3895696195433225,-14,1
33.0,0.3209004365234963,0.2767936651141409,62.59680003983279,50.96901126995701,14.47617480715524,33.63671724341214,-0.4016236496219769,2.197205307013995e+22,10349,-1,259.5411571663641,20.566263396142883,40.159949388757056,1.1343274432712415e+22,1.3222224470211826e+22,9.464324395213005e+21,0.4042040561049244,-14,1
34.0,0.3306246400704892,0.2767055956731161,62.59680003983279,50.96901126995701,14.47617480715524,33.63671724341214,-0.4016236496219769,2.197205307013995e+22,10349,-1,259.5411571663641,21.068636685902106,40.80341478378443,1.1672937548570276e+22,1.354298287649663e+22,9.802892220643924e+21,0.41595120807311253,-14,1
35.0,0.3403488436174821,0.2766175262320912,62.59680003983279,50.96901126995701,14.47617480715524,33.63671724341214,-0.4016236496219769,2.197205307013995e+22,10349,-1,259.5411571663641,21.021816495367418,40.95776700011931,1.2148611823756823e+22,1.405637314651572e+22,1.0240850500997926e+22,0.432901293567006,-14,1
36.0,0.350073047164475,0.2765294567910663,62.59680003983279,50.96901126995701,14.47617480715524,33.63671724341214,-0.4016236496219769,2.197205307013995e+22,10349,-1,259.5411571663641,21.073679825757505,40.699502934323604,1.2662897400344142e+22,1.4516089371081757e+22,1.0809705429606527e+22,0.45122724673740344,-14,1
37.0,0.3597972507114679,0.2764413873500414,62.59680003983279,50.96901126995701,14.47617480715524,33.63671724341214,-0.4016236496219769,2.197205307013995e+22,10349,-1,259.5411571663641,20.694450828027975,41.283099264445895,1.3325132395925033e+22,1.5073167763046708e+22,1.1577097028803355e+22,0.4748252010050421,-14,1
38.0,0.3695214542584608,0.2763533179090164,62.59680003983279,50.96901126995701,14.47617480715524,33.63671724341214,-0.4016236496219769,2.197205307013995e+22,10349,-1,259.5411571663641,20.599086656321017,41.27990652652193,1.3624123231360598e+22,1.5525207270141345e+22,1.1723039192579849e+22,0.4854793828409969,-14,1
39.0,0.3792456578054539,0.2762652484679915,62.59680003983279,50.96901126995701,14.47617480715524,33.63671724341214,-0.4016236496219769,2.197205307013995e+22,10349,-1,259.5411571663641,20.640893838047322,41.26599427828646,1.4208364061288332e+22,1.6087024503457e+22,1.2329703619119662e+22,0.506298108033598,-14,1
40.0,0.3889698613524469,0.2761771790269665,62.59680003983279,50.96901126995701,14.47617480715524,33.63671724341214,-0.4016236496219769,2.197205307013995e+22,10349,-1,259.5411571663641,20.717583935514256,41.5925165867017,1.4799941940179158e+22,1.6730147316888282e+22,1.2869736563470034e+22,0.52737828021563,-14,1
41.0,0.39869406489944,0.2760891095859416,62.59680003983279,50.96901126995701,14.47617480715524,33.63671724341214,-0.4016236496219769,2.197205307013995e+22,10349,-1,259.5411571663641,20.871282558332144,41.817782991619616,1.5267702238113861e+22,1.7177486427955145e+22,1.3357918048272578e+22,0.5440463605685837,-14,1
42.0,0.4084182684464331,0.2760010401449165,62.59680003983279,50.96901126995701,14.47617480715524,33.63671724341214,-0.4016236496219769,2.197205307013995e+22,10349,-1,259.5411571663641,20.8877429151729,42.17838163873006,1.602984319674302e+22,1.8036925510315504e+22,1.4022760883170534e+22,0.5712043446788153,-14,1
43.0,0.4181424719934263,0.2759129707038915,62.59680003983279,50.96901126995701,14.47617480715524,33.63671724341214,-0.4016236496219769,2.197205307013995e+22,10349,-1,259.5411571663641,21.00293895195708,42.145534870238606,1.6629856229805148e+22,1.871925491371637e+22,1.4540457545893927e+22,0.5925850935197421,-14,1
44.0,0.4278666755404195,0.2758249012628664,62.59680003983279,50.96901126995701,14.47617480715524,33.63671724341214,-0.4016236496219769,2.197205307013995e+22,10349,-1,259.5411571663641,21.063303844523542,42.970336726539415,1.7101903816012396e+22,1.9202130484645497e+22,1.5001677147379297e+22,0.6094059462771486,-14,1
45.0,0.4375908790874127,0.2757368318218414,62.59680003983279,50.96901126995701,14.47617480715524,33.63671724341214,-0.4016236496219769,2.197205307013995e+22,10349,-1,259.5411571663641,20.692610593005693,43.30315702453218,1.774863921280249e+22,1.9857824622197248e+22,1.563945380340773e+22,0.6324515908271301,-14,1
46.0,0.4473150826344059,0.2756487623808164,62.59680003983279,50.96901126995701,14.47617480715524,33.63671724341214,-0.4016236496219769,2.197205307013995e+22,10349,-1,259.5411571663641,20.395067587404558,43.6554899702216,1.8364579612224827e+22,2.040949337185467e+22,1.6319665852594986e+22,0.6543998923728825,-14,1
47.0,0.4570392861813991,0.2755606929397914,62.59680003983279,50.96901126995701,14.47617480715524,33.63671724341214,-0.4016236496219769,2.197205307013995e+22,10349,-1,259.5411571663641,20.229687439779383,43.71538679006111,1.9035801188711503e+22,2.1034836363493675e+22,1.7036766013929334e+22,0.6783180727334523,-14,1
48.0,0.4667634897283924,0.2754726234987665,62.59680003983279,50.96901126995701,14.47617480715524,33.63671724341214,-0.4016236496219769,2.197205307013995e+22,10349,-1,259.5411571663641,20.189440163849746,44.32284688563119,1.949295282785434e+22,2.1396193276435462e+22,1.7589712379273217e+22,0.6946081261825395,-14,1
49.0,0.4764876932753856,0.2753845540577416,62.59680003983279,50.96901126995701,14.47617480715524,33.63671724341214,-0.4016236496219769,2.197205307013995e+22,10349,-1,259.5411571663641,20.036916643554875,44.90920013508004,2.003212594613312e+22,2.1978326620571957e+22,1.8085925271694287e+22,0.7138209172195374,-14,1
50.0,0.4862118968223787,0.2752964846167167,62.59680003983279,50.96901126995701,14.47617480715524,33.63671724341214,-0.4016236496219769,2.197205307013995e+22,10349,-1,259.5411571663641,19.895974607588602,45.110869951944515,2.0654907212310694e+22,2.262781833076116e+22,1.8681996093860228e+22,0.7360129848935046,-14,1
51.0,0.4959361003693718,0.2752084151756919,62.59680003983279,50.96901126995701,14.47617480715524,33.63671724341214,-0.4016236496219769,2.197205307013995e+22,10349,-1,259.5411571663641,19.863430784377538,45.3416838560264,2.1285880533352263e+22,2.3332819778638633e+22,1.9238941288065894e+22,0.7584969666724777,-14,1
52.0,0.5056603039163649,0.2751203457346672,62.59680003983279,50.96901126995701,14.47617480715524,33.63671724341214,-0.4016236496219769,2.197205307013995e+22,10349,-1,259.5411571663641,19.88484100586526,45.49497069154823,2.1889217779613913e+22,2.3991081991692647e+22,1.9787353567535175e+22,0.7799961698862201,-14,1
53.0,0.5153845074633578,0.2750322762936424,62.59680003983279,50.96901126995701,14.47617480715524,33.63671724341214,-0.4016236496219769,2.197205307013995e+22,10349,-1,259.5411571663641,20.029276681388,46.16675213595446,2.2256949282100417e+22,2.441360962821451e+22,2.0100288935986324e+22,0.7930998434105025,-14,1
54.0,0.5251087110103508,0.2749442068526176,62.59680003983279,50.96901126995701,14.47617480715524,33.63671724341214,-0.4016236496219769,2.197205307013995e+22,10349,-1,259.5411571663641,20.206966631455874,46.62920807816776,2.2777402604545974e+22,2.4953293823817963e+22,2.0601511385273985e+22,0.811645576848733,-14,1
55.0,0.5348329145573438,0.274856137411593,62.59680003983279,50.96901126995701,14.47617480715524,33.63671724341214,-0.4016236496219769,2.197205307013995e+22,10349,-1,259.5411571663641,20.403340444627577,47.11366081751684,2.322154419598349e+22,2.5375577631283172e+22,2.1067510760683805e+22,0.827472032763986,-14,1
56.0,0.5445571181043367,0.2747680679705683,62.59680003983279,50.96901126995701,14.47617480715524,33.63671724341214,-0.4016236496219769,2.197205307013995e+22,10349,-1,259.5411571663641,20.669123216453418,47.63755440839067,2.373049389101253e+22,2.580174197933725e+22,2.165924580268781e+22,0.845607848158775,-14,1
57.0,0.5542813216513295,0.2746799985295436,62.59680003983279,50.96901126995701,14.47617480715524,33.63671724341214,-0.4016236496219769,2.197205307013995e+22,10349,-1,259.5411571663641,20.77987391108716,47.86050401890642,2.413973794261796e+22,2.6132090345902932e+22,2.2147385539332994e+22,0.860190771861889,-14,1
58.0,0.5640055251983223,0.2745919290885187,62.59680003983279,50.96901126995701,14.47617480715524,33.63671724341214,-0.4016236496219769,2.197205307013995e+22,10349,-1,259.5411571663641,20.938495031351792,48.45039651189506,2.4441544907162036e+22,2.6353543324822493e+22,2.252954648950158e+22,0.8709453031000316,-14,1
59.0,0.573729728745315,0.2745038596474938,62.59680003983279,50.96901126995701,14.47617480715524,33.63671724341214,-0.4016236496219769,2.197205307013995e+22,10349,-1,259.5411571663641,20.98117270527357,48.9256690264708,2.4833785894851993e+22,2.671926130955771e+22,2.2948310480146273e+22,0.8849223428988447,-14,1
60.0,0.5834539322923077,0.274415790206469,62.59680003983279,50.96901126995701,14.47617480715524,33.63671724341214,-0.4016236496219769,2.197205307013995e+22,10349,-1,259.5411571663641,21.237626456995,49.308130400061195,2.5106640634887207e+22,2.7008684981585174e+22,2.320459628818924e+22,0.8946451961458429,-14,1
61.0,0.5931781358393003,0.274327720765444,62.59680003983279,50.96901126995701,14.47617480715524,33.63671724341214,-0.4016236496219769,2.197205307013995e+22,10349,-1,259.5411571663641,21.35743578714032,49.607673786744165,2.5365931408042188e+22,2.7262900123465926e+22,2.3468962692618454e+22,0.9038847136098282,-14,1
62.0,0.6029023393862929,0.2742396513244189,62.59680003983279,50.96901126995701,14.47617480715524,33.63671724341214,-0.4016236496219769,2.197205307013995e+22,10349,-1,259.5411571663641,21.424609351887163,50.07752862392176,2.574528558233029e+22,2.7559371410190564e+22,2.393119975447002e+22,0.9174025471822388,-14,1
63.0,0.6126265429332856,0.2741515818833938,62.59680003983279,50.96901126995701,14.47617480715524,33.63671724341214,-0.4016236496219769,2.197205307013995e+22,10349,-1,259.5411571663641,21.433264948874637,50.50941958636747,2.5820660317950243e+22,2.760806997035579e+22,2.4033250665544697e+22,0.9200884359920484,-14,1
64.0,0.6223507464802782,0.2740635124423687,62.59680003983279,50.96901126995701,14.47617480715524,33.63671724341214,-0.4016236496219769,2.197205307013995e+22,10349,-1,259.5411571663641,21.44838094891967,50.928857662119555,2.6173127657805434e+22,2.807456600730975e+22,2.427168930830112e+22,0.932648189285429,-14,1
65.0,0.6320749500272709,0.2739754430013435,62.59680003983279,50.96901126995701,14.47617480715524,33.63671724341214,-0.4016236496219769,2.197205307013995e+22,10349,-1,259.5411571663641,21.5073111340687,51.09920408076079,2.650357884672587e+22,2.8448367169972407e+22,2.4558790523479325e+22,0.944423423297324,-14,1
66.0,0.6417991535742635,0.2738873735603183,62.59680003983279,50.96901126995701,14.47617480715524,33.63671724341214,-0.4016236496219769,2.197205307013995e+22,10349,-1,259.5411571663641,21.501323064962016,51.138732879517846,2.6895148254448662e+22,2.8806694467287577e+22,2.4983602041609748e+22,0.9583765321449524,-14,1
67.0,0.6515233571212562,0.2737993041192931,62.59680003983279,50.96901126995701,14.47617480715524,33.63671724341214,-0.4016236496219769,2.197205307013995e+22,10349,-1,259.5411571663641,21.344917341397235,51.15914846249833,2.7206408765448233e+22,2.922159553873709e+22,2.5191221992159376e+22,0.9694679292364741,-14,1
