mag,da,alpha,a,R,N0,axf,xc,yc,alphab,Dalpha,Dalphab,MSP,MSN,sar,lsep,fsep,lsize,fsize,am,elon,lead,flux,fluxp,fluxn,fint,lat,AR,spt,day
18.0,0.13703896427843634,0.024572412884644255,6.85940276675423,50.25543941873278,0.7405906835275193,7.84661580108545e+21,57.79538215914607,37.04033566289268,-3.1220274896732505,-0.41553932870034804,-2.8602347666059273,7.91688169311367,12.19349880036546,34.26077838775881,16.79348447892766,17.467293908831152,12.19349880036546,7.91688169311367,4.659953318026811,0.1289270166027104,-1,4.777702000083321e+21,4.6837385581413495e+21,4.871665442025294e+21,0.4370849140258169,-24,8171,2,2.0
20.0,0.15309047773734163,0.02364335470871577,6.943708645218079,50.25543941873278,0.7405906835275193,7.84661580108545e+21,57.89591641758541,37.303708628739216,-2.7528097568255174,-0.468770441103173,-2.4910170337581943,8.536556243019694,11.778127536469283,36.50419198337119,18.13866076502575,18.365531218345446,11.778127536469283,8.536556243019694,4.96890389431127,0.11914443689314844,-1,5.239714157418648e+21,5.207149778875473e+21,5.272278535961821e+21,0.47935179129532246,-24,8171,2,2.0
22.0,0.17417214147653567,0.026420715018588687,7.088271364499793,50.25543941873278,0.7405906835275193,7.84661580108545e+21,58.271738165016494,37.5063224870358,-2.6012169514504535,-0.3096394171603083,-2.3394242283831304,8.823047980337046,11.91893296416521,38.771100552736215,19.018271265887797,19.75282928684842,11.91893296416521,8.823047980337046,5.414859193536473,0.11746318007042349,-1,5.816226567874126e+21,5.706032226825051e+21,5.926420908923202e+21,0.5320936486473203,-24,8171,2,2.0
24.0,0.19431975476183935,0.02886433788114857,7.337520192348217,50.25543941873278,0.7405906835275193,7.84661580108545e+21,58.598173766122116,37.6829040066692,-2.2694738898227613,-0.1696301404139501,-2.007681166755438,9.468500601056975,12.052689113262565,40.72349078270682,19.775813642102527,20.94767714060429,12.052689113262565,9.468500601056975,5.61948382329466,0.12151638309438477,-1,6.23513797883776e+21,6.055714985742463e+21,6.414560971933057e+21,0.5704174825830242,-24,8171,2,2.0
26.0,0.2111208197368943,0.034446662700866715,7.518305565294861,50.25543941873278,0.7405906835275193,7.84661580108545e+21,58.73810870187484,37.78918703805588,-2.1749447907851462,0.15021351162702767,-1.9131520677178229,9.894709554854233,12.654495623076313,41.94969299847956,19.960364303840628,21.98932869463893,12.654495623076313,9.894709554854233,6.133172062655841,0.13261728448017054,-1,6.78657671755668e+21,6.458333016325244e+21,7.114820418788116e+21,0.6208654916257106,-24,8171,2,2.0
28.0,0.22518415509754416,0.04709734064156488,7.762345899591773,50.25543941873278,0.7405906835275193,7.84661580108545e+21,58.69742672195724,37.81368711903474,-1.8860091654798734,0.875043965608284,-1.62421644241255,10.770414000999189,13.149908353304106,42.285569243825115,19.991454531126575,22.29411471269854,13.149908353304106,10.770414000999189,6.503495084730238,0.13986863405529998,-1,7.503149912348315e+21,7.094565971100969e+21,7.911733853595661e+21,0.6864207173876448,-24,8171,2,2.0
30.0,0.22946752033604934,0.048156519781627743,7.829102359180995,50.25543941873278,0.7405906835275193,7.84661580108545e+21,58.51992534487458,37.85168928707424,-1.990542422320555,0.935730460082182,-1.7287496992532316,11.052296348210664,13.819056516581009,42.3645075980176,19.740172721338602,22.624334876678997,13.819056516581009,11.052296348210664,7.226763874074245,0.1463730635256098,-1,8.148227523317895e+21,7.593498794287271e+21,8.702956252348519e+21,0.7454352168532248,-24,8171,2,3.0
32.0,0.23389515720650655,0.043993456807942144,7.715506414743216,50.25543941873278,0.7405906835275193,7.84661580108545e+21,58.59841777894076,38.04879519874984,-1.760952126015076,0.6972045218428151,-1.4991594029477526,11.413735308963927,13.880760917880512,43.001933369056914,20.134535603677318,22.867397765379597,13.880760917880512,11.413735308963927,7.765549996922776,0.14994250677006965,-1,8.834520606832058e+21,8.273068476854956e+21,9.39597273680916e+21,0.8082202866208807,-24,8171,2,3.0
34.0,0.23838040064635035,0.03828365178083597,7.650578846373151,50.25543941873278,0.7405906835275193,7.84661580108545e+21,59.059658684392815,38.23589014355446,-1.2405163914625705,0.37005679194705055,-0.9787236683952472,12.023281542840179,13.521927974610398,43.67048194715979,20.182770822531293,23.487711124628497,13.521927974610398,12.023281542840179,7.137464091657824,0.1489793208120148,-1,9.617556330104628e+21,8.889708866421665e+21,1.034540379378759e+22,0.8798557929332806,-24,8171,2,3.0
36.0,0.25127201034835867,0.032809727413201546,7.513343923384412,50.25543941873278,0.7405906835275193,7.84661580108545e+21,59.72280165896304,38.50505895508434,-0.5404257120883392,0.05642402830778019,-0.2786329890210159,12.920104570710118,13.160751051385233,44.77576130368292,20.88886778858029,23.886893515102635,13.160751051385233,12.920104570710118,6.490253783212115,0.14872991289853515,-1,1.026273666118776e+22,9.575580315010032e+21,1.0949893007365491e+22,0.9388796896806504,-24,8171,2,3.0
38.0,0.2617261283286955,0.0318249423419923,7.313844133645317,50.25543941873278,0.7405906835275193,7.84661580108545e+21,60.31280809688228,38.81361579817904,-0.2617927230673233,0.0,0.0,13.356306843868525,13.12188626368784,45.493053822224674,20.956889918320048,24.536163903904626,13.12188626368784,13.356306843868525,6.072561484720238,0.15271642931304844,-1,1.0930832537956508e+22,1.0070823344096328e+22,1.1790841731816687e+22,1.0,-24,8171,2,3.0
0.0,0.14924488440783507,-0.05207896940313677,10.873480153581266,70.30565660365066,0.9088892107543088,1.6050121703171897e+22,73.28590532029882,47.64301313305901,-10.50178181797948,-1.5438651864090547,-5.345515087933857,17.57394674849924,15.346770515742355,42.040223856553006,24.19134153539548,17.848882321157525,17.57394674849924,15.346770515742355,7.970798034125993,0.17154923624713642,1,1.155467164999212e+22,9.811459389181015e+21,1.3297883910803223e+22,0.42954688013098674,28,8214,1,1.0
1.0,0.15260278471048086,-0.054358661177862734,10.91839203359262,70.30565660365066,0.9088892107543088,1.6050121703171897e+22,74.11537061388643,47.63359964346496,-10.433044372731768,-1.674481903691541,-5.276777642686144,17.799002395093463,15.277284875959616,42.80647886885611,24.220730892194652,18.585747976661462,17.799002395093463,15.277284875959616,7.886047619242744,0.17550503954268015,1,1.1705335337635574e+22,1.0164461937367372e+22,1.3246208737903777e+22,0.43514782829607973,28,8214,1,1.0
2.0,0.15759026833259318,-0.05763349201417062,10.972006938645121,70.30565660365066,0.9088892107543088,1.6050121703171897e+22,75.09862135141637,47.5433150230004,-10.541154175589957,-1.8621158892312808,-5.384887445544334,17.57313009221647,15.646398141948392,43.7829053004062,24.508980407062424,19.273924893343768,17.57313009221647,15.646398141948392,7.917965733256608,0.1762939008360785,1,1.1757125854947816e+22,1.0351344166635374e+22,1.3162907543260256e+22,0.4370731495692167,28,8214,1,1.0
3.0,0.16119156043220068,-0.0625870051339388,10.987183325769063,70.30565660365066,0.9088892107543088,1.6050121703171897e+22,75.75586988131586,47.54531360762292,-11.009962788160893,-2.1459312847566796,-5.853696058115269,17.483756774715538,15.93331624114808,44.01364462286149,24.448507992429793,19.5651366304317,17.483756774715538,15.93331624114808,11.12398207866784,0.1761173458943392,1,1.1944521451887883e+22,1.061926119473972e+22,1.3269781709036047e+22,0.4440396126980885,28,8214,1,1.0
4.0,0.16753182152990692,-0.06486507876100679,11.113584386155193,70.30565660365066,0.9088892107543088,1.6050121703171897e+22,76.54953532430837,47.46896159177358,-11.16511115718374,-2.2764552890077345,-6.008844427138116,17.09386483063127,16.57944039718739,44.599183134572634,24.794081899296923,19.805101235275714,17.09386483063127,16.57944039718739,11.22961960809864,0.17379196136800945,1,1.2166928306147647e+22,1.0805904049789714e+22,1.352795256250558e+22,0.45230762526139606,28,8214,1,1.0
5.0,0.17276211202403685,-0.06652164773238417,11.209209908048578,70.30565660365066,0.9088892107543088,1.6050121703171897e+22,77.0704566730504,47.49285205512295,-11.383376253442497,-2.3713696995399864,-6.227109523396874,17.0162585521606,16.787978663516956,45.42508722495028,25.26654795775977,20.158539267190513,17.0162585521606,16.787978663516956,11.212863652723982,0.1783876423139657,1,1.2270461155847675e+22,1.0890659243504047e+22,1.3650263068191301e+22,0.4561564765249235,28,8214,1,1.0
